"aquaticSiteType","siteID","locationID","year","samplingImpractical","habitatType","samplerType","targetTaxaPresent","sampleCollected","benthicArea","sampleDepth","growthForm","taxonID","class","arealAdjDryMass","arealAdjAshFreeDryMass","chemSubsampleID","biomass","type"
"stream","BIGC","Q7",2021,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FOANA","Bryopsida",9.72,7.05,"BIGC.20210726.AP1.Q7.CN",7.05,"plant"
"stream","BIGC","Q8",2021,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","CHPO14","Hepaticopsida",0.1,0.07,NA,0.07,"plant"
"stream","BIGC","Q8",2021,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FOANA","Bryopsida",0.37,0.19,NA,0.19,"plant"
"stream","BIGC","Q9",2021,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","NAOF","Magnoliopsida",8.2,6.32,"BIGC.20210726.AP2.Q9.CN",6.32,"plant"
"stream","BIGC","Q9",2021,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","FOANA","Bryopsida",25.78,23.41,"BIGC.20210726.AP1.Q9.CN",23.41,"plant"
"stream","BIGC","Q10",2021,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FOANA","Bryopsida",37.97,33.93,"BIGC.20210726.AP1.Q10.CN",33.93,"plant"
"stream","BIGC","Q10",2021,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","CHPO14","Hepaticopsida",4.38,3.67,"BIGC.20210726.AP2.Q10.CN",3.67,"plant"
"stream","BIGC","Q10",2021,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","NAOF","Magnoliopsida",19.09,15.48,"BIGC.20210726.AP3.Q10.CN",15.48,"plant"
"stream","BIGC","Q1",2022,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","BIGC","Q2",2022,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","CHPO14","Hepaticopsida",5.12,2.47,"BIGC.20220711.AP1.Q2.CN",2.47,"plant"
"stream","BIGC","Q2",2022,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FOANA","Bryopsida",0.05,0.03,NA,0.03,"plant"
"stream","BIGC","Q3",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"emergent","GATR3","Magnoliopsida",8.72,7.04,"BIGC.20220711.AP1.Q3.CN",7.04,"plant"
"stream","BIGC","Q3",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"emergent","CHPO14","Hepaticopsida",16.52,11.54,"BIGC.20220711.AP2.Q3.CN",11.54,"plant"
"stream","BIGC","Q3",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"emergent","FOANA","Bryopsida",0.23,0.16,"BIGC.20220711.AP4.Q3.CN",0.16,"plant"
"stream","BIGC","Q3",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"emergent","NAOF","Magnoliopsida",0.1,0.08,NA,0.08,"plant"
"stream","BIGC","Q4",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","NAOF","Magnoliopsida",0.01,0.01,NA,0.01,"plant"
"stream","BIGC","Q5",2022,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","BIGC","Q6",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"emergent","MAPO16","Hepaticopsida",0.01,0.01,NA,0.01,"plant"
"stream","BIGC","Q6",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"emergent","FOANA","Bryopsida",4.08,2.68,"BIGC.20220711.AP2.Q6.CN",2.68,"plant"
"stream","BIGC","Q6",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"emergent","NAOF","Magnoliopsida",3.24,2.23,"BIGC.20220711.AP1.Q6.CN",2.23,"plant"
"stream","BIGC","Q7",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","NAOF","Magnoliopsida",9.12,5.54,"BIGC.20220711.AP2.Q7.CN",5.54,"plant"
"stream","BIGC","Q7",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","FOANA","Bryopsida",12.28,9.13,"BIGC.20220711.AP3.Q7.CN",9.13,"plant"
"stream","BIGC","Q7",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","CHPO14","Hepaticopsida",11.28,6.61,"BIGC.20220711.AP1.Q7.CN",6.61,"plant"
"stream","BIGC","Q8",2022,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"emergent","FOANA","Bryopsida",4.4,3.53,"BIGC.20220711.AP2.Q8.CN",3.53,"plant"
"stream","BIGC","Q8",2022,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"emergent","CHPO14","Hepaticopsida",0.1,0.07,"BIGC.20220711.AP3.Q8.CN",0.07,"plant"
"stream","BIGC","Q8",2022,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"emergent","MAPO16","Hepaticopsida",0.01,0.01,NA,0.01,"plant"
"stream","BIGC","Q8",2022,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"emergent","EUPR7","Bryopsida",0.05,0.03,NA,0.03,"plant"
"stream","BIGC","Q8",2022,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"emergent","NAOF","Magnoliopsida",6.88,5.23,"BIGC.20220711.AP1.Q8.CN",5.23,"plant"
"stream","BIGC","Q9",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","CHPO14","Hepaticopsida",0.51,0.28,"BIGC.20220711.AP1.Q9.CN",0.28,"plant"
"stream","BIGC","Q9",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","MAPO16","Hepaticopsida",0.13,0.07,NA,0.07,"plant"
"stream","BIGC","Q10",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","MAPO16","Hepaticopsida",1.54,1.19,"BIGC.20220711.AP2.Q10.CN",1.19,"plant"
"stream","BIGC","Q10",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","CHPO14","Hepaticopsida",0.92,0.66,"BIGC.20220711.AP1.Q10.CN",0.66,"plant"
"stream","BIGC","Q10",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","NAOF","Magnoliopsida",2.88,2.29,"BIGC.20220711.AP3.Q10.CN",2.29,"plant"
"stream","BIGC","Q10",2022,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","FOANA","Bryopsida",2.92,2.39,"BIGC.20220711.AP4.Q10.CN",2.39,"plant"
"stream","TECR","Q1",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,3.65,3.15,"TECR.20190723.BLACKLUNG.Q1",3.15,"plant"
"stream","TECR","Q1",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FONE3","Bryopsida",86.41,80.88,"TECR.20190723.FONE3.Q1",80.88,"plant"
"stream","TECR","Q1",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","SCUN6","Hepaticopsida",104.25,95.09,"TECR.20190723.SCUN6.Q1",95.09,"plant"
"stream","TECR","Q3",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,0,0,NA,0,"plant"
"stream","TECR","Q3",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FONE3","Bryopsida",18.82,16.54,"TECR.20190723.FONE3.Q3",16.54,"plant"
"stream","TECR","Q3",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,0.14,0.06,"TECR.20190723.THEOTHERHALF.Q3",0.06,"plant"
"stream","TECR","Q3",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q3",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","SCUN6","Hepaticopsida",0.17,0.12,"TECR.20190723.SCUN6.Q3",0.12,"plant"
"stream","TECR","Q2",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FONE3","Bryopsida",55.37,48.94,"TECR.20190723.FONE3.Q2",48.94,"plant"
"stream","TECR","Q2",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q2",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q2",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","CHPO14","Hepaticopsida",0.41,0.38,NA,0.38,"plant"
"stream","TECR","Q2",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,28.71,23.05,"TECR.20190723.CHARLIESHEEN.Q2",23.05,"plant"
"stream","TECR","Q2",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","APIACE","Magnoliopsida",0.49,0.4,"TECR.20190723.APIACE.Q2",0.4,"plant"
"stream","TECR","Q4",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,0.19,0.16,"TECR.20190724.ASHTON.Q4",0.16,"plant"
"stream","TECR","Q4",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q4",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FONE3","Bryopsida",80.3,73.71,"TECR.20190724.FONE3.Q4",73.71,"plant"
"stream","TECR","Q4",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,1.24,1.03,"TECR.20190724.CHARLIESHEEN.Q4",1.03,"plant"
"stream","TECR","Q4",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,0.01,0.01,NA,0.01,"plant"
"stream","TECR","Q4",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,0.01,0.01,NA,0.01,"plant"
"stream","TECR","Q4",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","SCUN6","Hepaticopsida",0.19,0.17,"TECR.20190724.SCUN6.Q4",0.17,"plant"
"stream","TECR","Q5",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,63.87,55.84,"TECR.20190724.BLACKLUNG.Q5",55.84,"plant"
"stream","TECR","Q5",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,1.13,0.91,"TECR.20190724.CHARLIESHEEN.Q5",0.91,"plant"
"stream","TECR","Q5",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","CHPO14","Hepaticopsida",0.13,0.1,NA,0.1,"plant"
"stream","TECR","Q5",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","SCUN6","Hepaticopsida",18.54,16.18,"TECR.20190724.SCUN6.Q5",16.18,"plant"
"stream","TECR","Q5",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FONE3","Bryopsida",5.91,5.54,"TECR.20190724.FONE3.Q5",5.54,"plant"
"stream","TECR","Q6",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","SCUN6","Hepaticopsida",17.14,15.68,"TECR.20190724.SCUN6.Q6",15.68,"plant"
"stream","TECR","Q6",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,1.99,1.8,"TECR.20190724.BLACKLUNG.Q6",1.8,"plant"
"stream","TECR","Q6",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FONE3","Bryopsida",49,45.12,"TECR.20190724.FONE3.Q6",45.12,"plant"
"stream","TECR","Q7",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","SCUN6","Hepaticopsida",4.42,4,"TECR.20190724.SCUN6.Q7",4,"plant"
"stream","TECR","Q7",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FONE3","Bryopsida",2.49,2.31,"TECR.20190724.FONE3.Q7",2.31,"plant"
"stream","TECR","Q7",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,2.14,1.91,"TECR.20190724.BLACKLUNG.Q7",1.91,"plant"
"stream","TECR","Q8",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","SCUN6","Hepaticopsida",3.5,2.99,"TECR.20190724.SCUN6.Q8",2.99,"plant"
"stream","TECR","Q8",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FONE3","Bryopsida",1.37,1.3,"TECR.20190724.FONE3.Q8",1.3,"plant"
"stream","TECR","Q8",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,2.16,1.79,NA,1.79,"plant"
"stream","TECR","Q9",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","SCUN6","Hepaticopsida",5.54,4.76,"TECR.20190724.SCUN6.Q9",4.76,"plant"
"stream","TECR","Q9",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","FONE3","Bryopsida",62.15,53.67,"TECR.20190724.FONE3.Q9",53.67,"plant"
"stream","TECR","Q9",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,3.18,2.3,"TECR.20190724.CHARLIESHEEN.Q9",2.3,"plant"
"stream","TECR","Q10",2019,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,0.91,0.41,"TECR.20190724.CHARLIESHEEN.Q10",0.41,"plant"
"stream","TECR","Q10",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q7",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q2",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q9",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q5",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q3",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q8",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q4",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q1",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q6",2020,"logistical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q2",2021,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",263.32,238.38,"TECR.20210719.AP1.Q2.CN",238.38,"plant"
"stream","TECR","Q1",2021,NA,"step pool","mini quadrat","Y","Y",0.01,NA,"submerged","FONE3","Bryopsida",452,416.43,"TECR.20210719.AP1.Q1.CN",416.43,"plant"
"stream","TECR","Q1",2021,NA,"step pool","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",1.88,1.45,NA,1.45,"plant"
"stream","TECR","Q3",2021,NA,"run","mini quadrat","Y","Y",0.01,NA,"submerged","FONE3","Bryopsida",565,514.37,"TECR.20210719.AP1.Q3.CN",514.37,"plant"
"stream","TECR","Q4",2021,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","SCLER11","Bryopsida",NA,NA,NA,NA,"plant"
"stream","TECR","Q5",2021,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"emergent","SCUN6","Hepaticopsida",36.29,32.61,"TECR.20210719.AP1.Q5.CN",32.61,"plant"
"stream","TECR","Q5",2021,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"emergent","FONE3","Bryopsida",27.03,24.2,"TECR.20210719.AP3.Q5.CN",24.2,"plant"
"stream","TECR","Q5",2021,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"emergent","CHPO14","Hepaticopsida",32.02,28.52,"TECR.20210719.AP2.Q5.CN",28.52,"plant"
"stream","TECR","Q7",2021,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","CHPO14","Hepaticopsida",47.52,42.1,"TECR.20210719.AP2.Q7.CN",42.1,"plant"
"stream","TECR","Q7",2021,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",29.87,26.59,"TECR.20210719.AP1.Q7.CN",26.59,"plant"
"stream","TECR","Q6",2021,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",1.13,1.04,NA,1.04,"plant"
"stream","TECR","Q6",2021,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","FONE3","Bryopsida",494,460.98,"TECR.20210719.AP2.Q6.CN",460.98,"plant"
"stream","TECR","Q8",2021,NA,"riffle","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","TECR","Q9",2021,NA,"run","mini quadrat","Y","Y",0.01,NA,"submerged","FONE3","Bryopsida",45.08,38.4,"TECR.20210719.AP3.Q9.CN",38.4,"plant"
"stream","TECR","Q9",2021,NA,"run","mini quadrat","Y","Y",0.01,NA,"submerged","BRFR70","Bryopsida",1.62,1.33,NA,1.33,"plant"
"stream","TECR","Q9",2021,NA,"run","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",6.68,6.11,"TECR.20210719.AP2.Q9.CN",6.11,"plant"
"stream","TECR","Q9",2021,NA,"run","mini quadrat","Y","Y",0.01,NA,"submerged","CHPO14","Hepaticopsida",100.25,83.7,"TECR.20210719.AP4.Q9.CN",83.7,"plant"
"stream","TECR","Q10",2021,NA,"pool","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",10.4,8.1,"TECR.20210719.AP1.Q10.CN",8.1,"plant"
"stream","TECR","Q10",2021,NA,"pool","mini quadrat","Y","Y",0.01,NA,"submerged","EUPR7","Bryopsida",1.63,1.25,NA,1.25,"plant"
"stream","TECR","Q10",2021,NA,"pool","mini quadrat","Y","Y",0.01,NA,"submerged","CHPO14","Hepaticopsida",5.16,3.82,"TECR.20210719.AP2.Q10.CN",3.82,"plant"
"stream","TECR","Q1",2022,NA,"step pool","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",1.1,1.04,NA,1.04,"plant"
"stream","TECR","Q1",2022,NA,"step pool","mini quadrat","Y","Y",0.01,NA,"submerged","FONE3","Bryopsida",36.04,30.45,NA,30.45,"plant"
"stream","TECR","Q2",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",241,202.2,"TECR.20220721.AP1.Q2.CN",202.2,"plant"
"stream","TECR","Q3",2022,NA,"run","mini quadrat","Y","Y",0.01,NA,"submerged","FONE3","Bryopsida",217,203.41,"TECR.20220721.AP1.Q3.CN",203.41,"plant"
"stream","TECR","Q3",2022,NA,"run","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",0.31,0.25,NA,0.25,"plant"
"stream","TECR","Q4",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",4.73,4.09,NA,4.09,"plant"
"stream","TECR","Q4",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","EUPR7","Bryopsida",3.05,2.73,NA,2.73,"plant"
"stream","TECR","Q5",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,NA,"FONE3","Bryopsida",5.73,5.38,NA,5.38,"plant"
"stream","TECR","Q5",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,NA,"EUPR7","Bryopsida",2.74,2.33,"TECR.20220721.AP1.Q5.CN",2.33,"plant"
"stream","TECR","Q5",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,NA,"SCUN6","Hepaticopsida",14.78,13.28,"TECR.20220721.AP2.Q5.CN",13.28,"plant"
"stream","TECR","Q6",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",20.06,17.67,"TECR.20220721.AP1.Q6.CN",17.67,"plant"
"stream","TECR","Q7",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","FONE3","Bryopsida",164,155.63,"TECR.20220721.AP1.Q7.CN",155.63,"plant"
"stream","TECR","Q8",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","FONE3","Bryopsida",12.27,9.48,"TECR.20220721.AP1.Q8.CN",9.48,"plant"
"stream","TECR","Q8",2022,NA,"riffle","mini quadrat","Y","Y",0.01,NA,"submerged","SCUN6","Hepaticopsida",0.2,0.14,NA,0.14,"plant"
"stream","TECR","Q9",2022,NA,"pool","mini quadrat","Y","Y",0.01,NA,"submerged","FONE3","Bryopsida",42,37.92,"TECR.20220721.AP1.Q9.CN",37.92,"plant"
"stream","TECR","Q10",2022,NA,"pool","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q10",2017,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","UNKALG",NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q1",2017,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","UNKALG",NA,1.05,0.45,NA,0.45,"plant"
"stream","OKSR","Q2",2017,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q3",2017,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q4",2017,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q5",2017,NA,"run","quadrat, benthic","Y","Y",0.25,NA,"submerged","UNKALG",NA,0.12,0.12,NA,0.12,"plant"
"stream","OKSR","Q6",2017,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","2PLANT",NA,32.11,31.57,"OKSR.20170718.HIPPURISVULGARIS.Q6",31.57,"plant"
"stream","OKSR","Q6",2017,NA,"riffle","quadrat, benthic","Y","Y",0.25,NA,"submerged","UNKALG",NA,0.68,0.23,NA,0.23,"plant"
"stream","OKSR","Q7",2017,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q8",2017,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q9",2017,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q1",2018,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q2",2018,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q3",2018,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q4",2018,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q5",2018,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q6",2018,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q7",2018,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q8",2018,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q9",2018,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q10",2018,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q1",2019,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q2",2019,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q3",2019,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q4",2019,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q5",2019,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q6",2019,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q7",2019,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q8",2019,NA,"run","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q9",2019,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q10",2019,NA,"riffle","quadrat, benthic","N",NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q1",2020,NA,"run","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q2",2020,NA,"run","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q3",2020,NA,"run","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q4",2020,NA,"riffle","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q5",2020,NA,"run","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q6",2020,NA,"run","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q7",2020,NA,"riffle","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q8",2020,NA,"run","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q9",2020,NA,"riffle","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q10",2020,NA,"riffle","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q1",2020,NA,"run","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q2",2020,NA,"run","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","OKSR","Q3",2020,NA,"run","mini quadrat","N",NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
